id,city,country,region,latitude,longitude,short_description,annual_avg_c,warmest_monthly_avg_c,coldest_monthly_avg_c,seasonal_range_c,climate_profile,seasonal_variation,warm_months_tag,cool_months_tag,cold_months_tag,budget_level,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,experience_tags,weather_text,final_document
6dc1c044-a79c-4b5b-9a9b-dbb0f95fefae,Jodhpur,India,asia,26.2967719,73.0351433,"Sun-drenched streets weave through vibrant markets and historic forts, offering a sensory journey rich with colors, aromas, and cultural warmth.",27.1,34.7,16.7,18.0,consistently warm to hot climate,strong seasonal variation,"March, April, May, June, July, August",,,Budget,5,3,3,1,2,4,3,3,3,"culture, cuisine","This destination has a consistently warm to hot climate with strong seasonal variation. The annual average temperature is 27.1°C, with monthly averages ranging from 16.7°C to 34.7°C. January is mild with an average temperature of 16.7°C, highs around 24.1°C and lows around 9.4°C February is mild with an average temperature of 21.0°C, highs around 29.1°C and lows around 12.8°C March is warm with an average temperature of 26.3°C, highs around 33.6°C and lows around 18.8°C April is hot with an average temperature of 31.6°C, highs around 39.0°C and lows around 24.0°C May is hot with an average temperature of 34.7°C, highs around 41.0°C and lows around 27.3°C June is hot with an average temperature of 34.0°C, highs around 39.8°C and lows around 28.6°C July is hot with an average temperature of 31.4°C, highs around 36.7°C and lows around 27.6°C August is hot with an average temperature of 29.7°C, highs around 34.0°C and lows around 26.2°C September is hot with an average temperature of 30.3°C, highs around 35.6°C and lows around 25.9°C October is hot with an average temperature of 28.2°C, highs around 35.5°C and lows around 21.6°C November is warm with an average temperature of 22.9°C, highs around 31.3°C and lows around 16.1°C December is mild with an average temperature of 18.2°C, highs around 26.3°C and lows around 11.1°C","Jodhpur is a travel destination in India. It is located in the asia region. Sun-drenched streets weave through vibrant markets and historic forts, offering a sensory journey rich with colors, aromas, and cultural warmth. It is especially associated with culture, cuisine. This destination has a consistently warm to hot climate with strong seasonal variation. The annual average temperature is 27.1°C, with monthly averages ranging from 16.7°C to 34.7°C. January is mild with an average temperature of 16.7°C, highs around 24.1°C and lows around 9.4°C February is mild with an average temperature of 21.0°C, highs around 29.1°C and lows around 12.8°C March is warm with an average temperature of 26.3°C, highs around 33.6°C and lows around 18.8°C April is hot with an average temperature of 31.6°C, highs around 39.0°C and lows around 24.0°C May is hot with an average temperature of 34.7°C, highs around 41.0°C and lows around 27.3°C June is hot with an average temperature of 34.0°C, highs around 39.8°C and lows around 28.6°C July is hot with an average temperature of 31.4°C, highs around 36.7°C and lows around 27.6°C August is hot with an average temperature of 29.7°C, highs around 34.0°C and lows around 26.2°C September is hot with an average temperature of 30.3°C, highs around 35.6°C and lows around 25.9°C October is hot with an average temperature of 28.2°C, highs around 35.5°C and lows around 21.6°C November is warm with an average temperature of 22.9°C, highs around 31.3°C and lows around 16.1°C December is mild with an average temperature of 18.2°C, highs around 26.3°C and lows around 11.1°C"
4c55af25-bd6c-4677-badd-6b53ec2f758d,Bandung,Indonesia,asia,-6.9215529,107.6110212,"Cool mountain air, vibrant street markets, and a mix of colonial architecture create a refreshing escape with a laid-back yet lively vibe.",22.5,23.2,22.0,1.2,generally mild to warm climate,little seasonal variation,"January, February, March, April, May, June",,,Budget,4,3,4,2,3,4,3,3,3,"culture, nature, cuisine","This destination has a generally mild to warm climate with little seasonal variation. The annual average temperature is 22.5°C, with monthly averages ranging from 22.0°C to 23.2°C. January is warm with an average temperature of 22.4°C, highs around 27.5°C and lows around 19.0°C February is warm with an average temperature of 22.2°C, highs around 27.0°C and lows around 19.2°C March is warm with an average temperature of 22.5°C, highs around 28.0°C and lows around 18.8°C April is warm with an average temperature of 22.7°C, highs around 28.2°C and lows around 18.6°C May is warm with an average temperature of 23.0°C, highs around 28.6°C and lows around 18.6°C June is warm with an average temperature of 22.3°C, highs around 28.0°C and lows around 17.9°C July is warm with an average temperature of 22.0°C, highs around 28.0°C and lows around 17.0°C August is warm with an average temperature of 22.4°C, highs around 28.5°C and lows around 17.2°C September is warm with an average temperature of 22.7°C, highs around 28.8°C and lows around 17.4°C October is warm with an average temperature of 23.2°C, highs around 29.5°C and lows around 18.2°C November is warm with an average temperature of 22.7°C, highs around 28.1°C and lows around 19.0°C December is warm with an average temperature of 22.5°C, highs around 27.9°C and lows around 18.8°C","Bandung is a travel destination in Indonesia. It is located in the asia region. Cool mountain air, vibrant street markets, and a mix of colonial architecture create a refreshing escape with a laid-back yet lively vibe. It is especially associated with culture, nature, cuisine. This destination has a generally mild to warm climate with little seasonal variation. The annual average temperature is 22.5°C, with monthly averages ranging from 22.0°C to 23.2°C. January is warm with an average temperature of 22.4°C, highs around 27.5°C and lows around 19.0°C February is warm with an average temperature of 22.2°C, highs around 27.0°C and lows around 19.2°C March is warm with an average temperature of 22.5°C, highs around 28.0°C and lows around 18.8°C April is warm with an average temperature of 22.7°C, highs around 28.2°C and lows around 18.6°C May is warm with an average temperature of 23.0°C, highs around 28.6°C and lows around 18.6°C June is warm with an average temperature of 22.3°C, highs around 28.0°C and lows around 17.9°C July is warm with an average temperature of 22.0°C, highs around 28.0°C and lows around 17.0°C August is warm with an average temperature of 22.4°C, highs around 28.5°C and lows around 17.2°C September is warm with an average temperature of 22.7°C, highs around 28.8°C and lows around 17.4°C October is warm with an average temperature of 23.2°C, highs around 29.5°C and lows around 18.2°C November is warm with an average temperature of 22.7°C, highs around 28.1°C and lows around 19.0°C December is warm with an average temperature of 22.5°C, highs around 27.9°C and lows around 18.8°C"
98fa6e27-430b-4d3b-b347-02e8c53c7cf7,Naples,Italy,europe,40.8358846,14.2487679,"Bustling streets filled with the aroma of pizza, vibrant street life, and historic architecture create a lively and authentic Italian experience.",17.4,26.7,9.6,17.1,generally mild to warm climate,moderate seasonal variation,"June, July, August, September","January, February, March, November, December",,Mid-range,5,3,3,3,4,5,3,4,2,"culture, nightlife, cuisine, urban","This destination has a generally mild to warm climate with moderate seasonal variation. The annual average temperature is 17.4°C, with monthly averages ranging from 9.6°C to 26.7°C. January is cool with an average temperature of 9.6°C, highs around 13.1°C and lows around 6.1°C February is cool with an average temperature of 10.7°C, highs around 14.5°C and lows around 7.6°C March is cool with an average temperature of 11.1°C, highs around 16.7°C and lows around 5.5°C April is mild with an average temperature of 15.1°C, highs around 19.4°C and lows around 10.8°C May is mild with an average temperature of 18.6°C, highs around 22.5°C and lows around 15.0°C June is warm with an average temperature of 23.5°C, highs around 27.7°C and lows around 19.2°C July is warm with an average temperature of 26.7°C, highs around 30.7°C and lows around 22.5°C August is warm with an average temperature of 26.5°C, highs around 31.0°C and lows around 22.5°C September is warm with an average temperature of 23.0°C, highs around 27.5°C and lows around 19.5°C October is mild with an average temperature of 19.0°C, highs around 22.9°C and lows around 15.2°C November is cool with an average temperature of 14.6°C, highs around 18.4°C and lows around 11.4°C December is cool with an average temperature of 11.0°C, highs around 15.2°C and lows around 7.8°C","Naples is a travel destination in Italy. It is located in the europe region. Bustling streets filled with the aroma of pizza, vibrant street life, and historic architecture create a lively and authentic Italian experience. It is especially associated with culture, nightlife, cuisine, urban. This destination has a generally mild to warm climate with moderate seasonal variation. The annual average temperature is 17.4°C, with monthly averages ranging from 9.6°C to 26.7°C. January is cool with an average temperature of 9.6°C, highs around 13.1°C and lows around 6.1°C February is cool with an average temperature of 10.7°C, highs around 14.5°C and lows around 7.6°C March is cool with an average temperature of 11.1°C, highs around 16.7°C and lows around 5.5°C April is mild with an average temperature of 15.1°C, highs around 19.4°C and lows around 10.8°C May is mild with an average temperature of 18.6°C, highs around 22.5°C and lows around 15.0°C June is warm with an average temperature of 23.5°C, highs around 27.7°C and lows around 19.2°C July is warm with an average temperature of 26.7°C, highs around 30.7°C and lows around 22.5°C August is warm with an average temperature of 26.5°C, highs around 31.0°C and lows around 22.5°C September is warm with an average temperature of 23.0°C, highs around 27.5°C and lows around 19.5°C October is mild with an average temperature of 19.0°C, highs around 22.9°C and lows around 15.2°C November is cool with an average temperature of 14.6°C, highs around 18.4°C and lows around 11.4°C December is cool with an average temperature of 11.0°C, highs around 15.2°C and lows around 7.8°C"
df9fa1bf-f634-4f67-ba01-b4324b3b7768,Yamoussoukro,Ivory Coast,africa,6.8200066,-5.2776034,"Wide avenues lined with palm trees lead to the awe-inspiring basilica, while the tranquil surroundings invite a leisurely exploration of local culture.",26.7,28.8,25.2,3.6,consistently warm to hot climate,little seasonal variation,"January, February, March, April, May, June",,,Budget,4,2,3,1,2,3,2,3,3,culture,"This destination has a consistently warm to hot climate with little seasonal variation. The annual average temperature is 26.7°C, with monthly averages ranging from 25.2°C to 28.8°C. January is warm with an average temperature of 26.7°C, highs around 35.4°C and lows around 19.5°C February is hot with an average temperature of 28.8°C, highs around 36.8°C and lows around 22.5°C March is hot with an average temperature of 28.4°C, highs around 35.3°C and lows around 22.9°C April is hot with an average temperature of 28.2°C, highs around 34.0°C and lows around 23.2°C May is warm with an average temperature of 27.6°C, highs around 33.3°C and lows around 23.1°C June is warm with an average temperature of 26.2°C, highs around 31.4°C and lows around 22.7°C July is warm with an average temperature of 25.6°C, highs around 30.2°C and lows around 22.3°C August is warm with an average temperature of 25.2°C, highs around 30.3°C and lows around 21.9°C September is warm with an average temperature of 25.6°C, highs around 30.9°C and lows around 22.3°C October is warm with an average temperature of 26.2°C, highs around 32.3°C and lows around 22.3°C November is warm with an average temperature of 26.4°C, highs around 33.5°C and lows around 21.6°C December is warm with an average temperature of 25.8°C, highs around 34.0°C and lows around 19.7°C","Yamoussoukro is a travel destination in Ivory Coast. It is located in the africa region. Wide avenues lined with palm trees lead to the awe-inspiring basilica, while the tranquil surroundings invite a leisurely exploration of local culture. It is especially associated with culture. This destination has a consistently warm to hot climate with little seasonal variation. The annual average temperature is 26.7°C, with monthly averages ranging from 25.2°C to 28.8°C. January is warm with an average temperature of 26.7°C, highs around 35.4°C and lows around 19.5°C February is hot with an average temperature of 28.8°C, highs around 36.8°C and lows around 22.5°C March is hot with an average temperature of 28.4°C, highs around 35.3°C and lows around 22.9°C April is hot with an average temperature of 28.2°C, highs around 34.0°C and lows around 23.2°C May is warm with an average temperature of 27.6°C, highs around 33.3°C and lows around 23.1°C June is warm with an average temperature of 26.2°C, highs around 31.4°C and lows around 22.7°C July is warm with an average temperature of 25.6°C, highs around 30.2°C and lows around 22.3°C August is warm with an average temperature of 25.2°C, highs around 30.3°C and lows around 21.9°C September is warm with an average temperature of 25.6°C, highs around 30.9°C and lows around 22.3°C October is warm with an average temperature of 26.2°C, highs around 32.3°C and lows around 22.3°C November is warm with an average temperature of 26.4°C, highs around 33.5°C and lows around 21.6°C December is warm with an average temperature of 25.8°C, highs around 34.0°C and lows around 19.7°C"
4cfcb5ec-303d-49ec-978a-da752ddd094f,Sapporo,Japan,asia,43.061936,141.3542924,"Snow-dusted streets, lively markets, and the aroma of fresh seafood create a vibrant yet cozy atmosphere that's both inviting and invigorating.",10.0,23.2,-2.9,26.1,cool to mild climate,strong seasonal variation,"July, August","April, May, October","January, February, March, November, December",Mid-range,4,3,4,2,3,4,3,4,3,"culture, nature, cuisine, urban","This destination has a cool to mild climate with strong seasonal variation. The annual average temperature is 10.0°C, with monthly averages ranging from -2.9°C to 23.2°C. January is freezing with an average temperature of -2.9°C, highs around -0.5°C and lows around -5.6°C February is freezing with an average temperature of -2.3°C, highs around 0.2°C and lows around -5.2°C March is very cold with an average temperature of 2.8°C, highs around 5.9°C and lows around -0.2°C April is cool with an average temperature of 8.4°C, highs around 13.0°C and lows around 4.8°C May is cool with an average temperature of 14.2°C, highs around 19.1°C and lows around 10.2°C June is mild with an average temperature of 17.5°C, highs around 22.6°C and lows around 14.7°C July is warm with an average temperature of 22.3°C, highs around 26.2°C and lows around 19.8°C August is warm with an average temperature of 23.2°C, highs around 26.8°C and lows around 20.5°C September is mild with an average temperature of 19.3°C, highs around 23.8°C and lows around 16.2°C October is cool with an average temperature of 12.4°C, highs around 17.1°C and lows around 9.3°C November is very cold with an average temperature of 5.5°C, highs around 9.4°C and lows around 3.1°C December is freezing with an average temperature of -1.0°C, highs around 1.3°C and lows around -3.7°C","Sapporo is a travel destination in Japan. It is located in the asia region. Snow-dusted streets, lively markets, and the aroma of fresh seafood create a vibrant yet cozy atmosphere that's both inviting and invigorating. It is especially associated with culture, nature, cuisine, urban. This destination has a cool to mild climate with strong seasonal variation. The annual average temperature is 10.0°C, with monthly averages ranging from -2.9°C to 23.2°C. January is freezing with an average temperature of -2.9°C, highs around -0.5°C and lows around -5.6°C February is freezing with an average temperature of -2.3°C, highs around 0.2°C and lows around -5.2°C March is very cold with an average temperature of 2.8°C, highs around 5.9°C and lows around -0.2°C April is cool with an average temperature of 8.4°C, highs around 13.0°C and lows around 4.8°C May is cool with an average temperature of 14.2°C, highs around 19.1°C and lows around 10.2°C June is mild with an average temperature of 17.5°C, highs around 22.6°C and lows around 14.7°C July is warm with an average temperature of 22.3°C, highs around 26.2°C and lows around 19.8°C August is warm with an average temperature of 23.2°C, highs around 26.8°C and lows around 20.5°C September is mild with an average temperature of 19.3°C, highs around 23.8°C and lows around 16.2°C October is cool with an average temperature of 12.4°C, highs around 17.1°C and lows around 9.3°C November is very cold with an average temperature of 5.5°C, highs around 9.4°C and lows around 3.1°C December is freezing with an average temperature of -1.0°C, highs around 1.3°C and lows around -3.7°C"
7b34f40a-0ea8-48d7-b930-c7de11613b93,Almaty,Kazakhstan,asia,43.2363924,76.9457275,"Nestled beneath snow-capped mountains, the city offers a blend of Soviet-era charm and vibrant modern culture, with bustling markets and serene parks.",11.4,26.1,-3.4,29.5,cool to mild climate,strong seasonal variation,"June, July, August","April, October","January, February, March, November, December",Mid-range,4,4,5,1,3,3,3,4,3,"culture, adventure, nature, urban","This destination has a cool to mild climate with strong seasonal variation. The annual average temperature is 11.4°C, with monthly averages ranging from -3.4°C to 26.1°C. January is freezing with an average temperature of -3.4°C, highs around 0.9°C and lows around -7.0°C February is freezing with an average temperature of -0.6°C, highs around 4.5°C and lows around -4.6°C March is very cold with an average temperature of 6.5°C, highs around 11.7°C and lows around 1.8°C April is cool with an average temperature of 13.3°C, highs around 18.6°C and lows around 8.0°C May is mild with an average temperature of 18.1°C, highs around 23.8°C and lows around 12.7°C June is warm with an average temperature of 23.2°C, highs around 29.0°C and lows around 17.4°C July is warm with an average temperature of 26.1°C, highs around 32.2°C and lows around 19.9°C August is warm with an average temperature of 24.0°C, highs around 30.2°C and lows around 18.0°C September is mild with an average temperature of 18.3°C, highs around 24.6°C and lows around 12.1°C October is cool with an average temperature of 10.6°C, highs around 16.6°C and lows around 5.3°C November is very cold with an average temperature of 2.6°C, highs around 7.7°C and lows around -1.6°C December is freezing with an average temperature of -1.9°C, highs around 2.0°C and lows around -5.6°C","Almaty is a travel destination in Kazakhstan. It is located in the asia region. Nestled beneath snow-capped mountains, the city offers a blend of Soviet-era charm and vibrant modern culture, with bustling markets and serene parks. It is especially associated with culture, adventure, nature, urban. This destination has a cool to mild climate with strong seasonal variation. The annual average temperature is 11.4°C, with monthly averages ranging from -3.4°C to 26.1°C. January is freezing with an average temperature of -3.4°C, highs around 0.9°C and lows around -7.0°C February is freezing with an average temperature of -0.6°C, highs around 4.5°C and lows around -4.6°C March is very cold with an average temperature of 6.5°C, highs around 11.7°C and lows around 1.8°C April is cool with an average temperature of 13.3°C, highs around 18.6°C and lows around 8.0°C May is mild with an average temperature of 18.1°C, highs around 23.8°C and lows around 12.7°C June is warm with an average temperature of 23.2°C, highs around 29.0°C and lows around 17.4°C July is warm with an average temperature of 26.1°C, highs around 32.2°C and lows around 19.9°C August is warm with an average temperature of 24.0°C, highs around 30.2°C and lows around 18.0°C September is mild with an average temperature of 18.3°C, highs around 24.6°C and lows around 12.1°C October is cool with an average temperature of 10.6°C, highs around 16.6°C and lows around 5.3°C November is very cold with an average temperature of 2.6°C, highs around 7.7°C and lows around -1.6°C December is freezing with an average temperature of -1.9°C, highs around 2.0°C and lows around -5.6°C"
41fa1295-aef3-4e9d-9d04-5a43f6cd1741,Luxembourg City,Luxembourg,europe,49.6112768,6.129799,"Charming cobblestone streets wind through lush valleys and historic fortresses, creating a serene yet vibrant atmosphere that's both inviting and intriguing.",10.6,19.4,1.9,17.5,cool to mild climate,moderate seasonal variation,,"April, May, October","January, February, March, November, December",Luxury,4,2,3,1,3,4,3,4,3,"culture, cuisine, urban","This destination has a cool to mild climate with moderate seasonal variation. The annual average temperature is 10.6°C, with monthly averages ranging from 1.9°C to 19.4°C. January is very cold with an average temperature of 1.9°C, highs around 4.1°C and lows around -0.5°C February is very cold with an average temperature of 3.5°C, highs around 6.6°C and lows around 0.6°C March is very cold with an average temperature of 6.4°C, highs around 10.4°C and lows around 2.4°C April is cool with an average temperature of 9.5°C, highs around 14.4°C and lows around 4.6°C May is cool with an average temperature of 13.6°C, highs around 18.6°C and lows around 8.6°C June is mild with an average temperature of 18.0°C, highs around 23.2°C and lows around 12.9°C July is mild with an average temperature of 19.4°C, highs around 24.7°C and lows around 14.2°C August is mild with an average temperature of 19.3°C, highs around 24.5°C and lows around 14.3°C September is mild with an average temperature of 15.2°C, highs around 20.1°C and lows around 10.7°C October is cool with an average temperature of 10.7°C, highs around 14.4°C and lows around 7.4°C November is very cold with an average temperature of 5.8°C, highs around 8.3°C and lows around 3.3°C December is very cold with an average temperature of 3.6°C, highs around 5.7°C and lows around 1.5°C","Luxembourg City is a travel destination in Luxembourg. It is located in the europe region. Charming cobblestone streets wind through lush valleys and historic fortresses, creating a serene yet vibrant atmosphere that's both inviting and intriguing. It is especially associated with culture, cuisine, urban. This destination has a cool to mild climate with moderate seasonal variation. The annual average temperature is 10.6°C, with monthly averages ranging from 1.9°C to 19.4°C. January is very cold with an average temperature of 1.9°C, highs around 4.1°C and lows around -0.5°C February is very cold with an average temperature of 3.5°C, highs around 6.6°C and lows around 0.6°C March is very cold with an average temperature of 6.4°C, highs around 10.4°C and lows around 2.4°C April is cool with an average temperature of 9.5°C, highs around 14.4°C and lows around 4.6°C May is cool with an average temperature of 13.6°C, highs around 18.6°C and lows around 8.6°C June is mild with an average temperature of 18.0°C, highs around 23.2°C and lows around 12.9°C July is mild with an average temperature of 19.4°C, highs around 24.7°C and lows around 14.2°C August is mild with an average temperature of 19.3°C, highs around 24.5°C and lows around 14.3°C September is mild with an average temperature of 15.2°C, highs around 20.1°C and lows around 10.7°C October is cool with an average temperature of 10.7°C, highs around 14.4°C and lows around 7.4°C November is very cold with an average temperature of 5.8°C, highs around 8.3°C and lows around 3.3°C December is very cold with an average temperature of 3.6°C, highs around 5.7°C and lows around 1.5°C"
80fd9234-ad35-4e41-af83-ce4f201894d5,San Cristóbal de las Casas,Mexico,north_america,16.735377,-92.63873,"Charming cobblestone streets, vibrant markets, and colorful colonial architecture create a warm and inviting atmosphere, perfect for leisurely exploration.",16.4,17.9,14.0,3.9,generally mild to warm climate,little seasonal variation,,"January, February",,Budget,4,3,4,1,3,4,3,2,4,"culture, nature, cuisine, seclusion","This destination has a generally mild to warm climate with little seasonal variation. The annual average temperature is 16.4°C, with monthly averages ranging from 14.0°C to 17.9°C. January is cool with an average temperature of 14.0°C, highs around 22.5°C and lows around 7.5°C February is cool with an average temperature of 14.3°C, highs around 23.5°C and lows around 6.8°C March is mild with an average temperature of 16.3°C, highs around 25.0°C and lows around 9.1°C April is mild with an average temperature of 17.6°C, highs around 25.6°C and lows around 10.1°C May is mild with an average temperature of 17.9°C, highs around 25.6°C and lows around 11.6°C June is mild with an average temperature of 17.2°C, highs around 24.0°C and lows around 12.4°C July is mild with an average temperature of 17.5°C, highs around 24.5°C and lows around 11.6°C August is mild with an average temperature of 17.6°C, highs around 24.9°C and lows around 12.0°C September is mild with an average temperature of 17.4°C, highs around 24.7°C and lows around 12.3°C October is mild with an average temperature of 16.5°C, highs around 23.2°C and lows around 11.7°C November is mild with an average temperature of 15.0°C, highs around 22.3°C and lows around 9.6°C December is mild with an average temperature of 15.2°C, highs around 22.0°C and lows around 7.7°C","San Cristóbal de las Casas is a travel destination in Mexico. It is located in the north_america region. Charming cobblestone streets, vibrant markets, and colorful colonial architecture create a warm and inviting atmosphere, perfect for leisurely exploration. It is especially associated with culture, nature, cuisine, seclusion. This destination has a generally mild to warm climate with little seasonal variation. The annual average temperature is 16.4°C, with monthly averages ranging from 14.0°C to 17.9°C. January is cool with an average temperature of 14.0°C, highs around 22.5°C and lows around 7.5°C February is cool with an average temperature of 14.3°C, highs around 23.5°C and lows around 6.8°C March is mild with an average temperature of 16.3°C, highs around 25.0°C and lows around 9.1°C April is mild with an average temperature of 17.6°C, highs around 25.6°C and lows around 10.1°C May is mild with an average temperature of 17.9°C, highs around 25.6°C and lows around 11.6°C June is mild with an average temperature of 17.2°C, highs around 24.0°C and lows around 12.4°C July is mild with an average temperature of 17.5°C, highs around 24.5°C and lows around 11.6°C August is mild with an average temperature of 17.6°C, highs around 24.9°C and lows around 12.0°C September is mild with an average temperature of 17.4°C, highs around 24.7°C and lows around 12.3°C October is mild with an average temperature of 16.5°C, highs around 23.2°C and lows around 11.7°C November is mild with an average temperature of 15.0°C, highs around 22.3°C and lows around 9.6°C December is mild with an average temperature of 15.2°C, highs around 22.0°C and lows around 7.7°C"
b7506ee6-e9ca-41fe-b282-ebf79c9782bf,Riga,Latvia,europe,56.9493977,24.1051846,"Charming cobblestone streets, vibrant markets, and a blend of medieval and Art Nouveau architecture create a captivating and cozy atmosphere for exploration.",9.1,19.2,-0.6,19.8,cool to mild climate,strong seasonal variation,,"May, September, October","January, February, March, April, November, December",Mid-range,4,3,3,2,4,4,3,4,3,"culture, nightlife, cuisine, urban","This destination has a cool to mild climate with strong seasonal variation. The annual average temperature is 9.1°C, with monthly averages ranging from -0.6°C to 19.2°C. January is freezing with an average temperature of -0.6°C, highs around 1.2°C and lows around -2.5°C February is very cold with an average temperature of 0.3°C, highs around 2.4°C and lows around -1.8°C March is very cold with an average temperature of 3.8°C, highs around 6.5°C and lows around 1.2°C April is very cold with an average temperature of 7.6°C, highs around 11.5°C and lows around 3.9°C May is cool with an average temperature of 12.6°C, highs around 16.5°C and lows around 8.4°C June is mild with an average temperature of 19.2°C, highs around 23.1°C and lows around 15.0°C July is mild with an average temperature of 19.2°C, highs around 22.5°C and lows around 15.6°C August is mild with an average temperature of 19.1°C, highs around 22.7°C and lows around 15.5°C September is cool with an average temperature of 14.7°C, highs around 18.2°C and lows around 11.5°C October is cool with an average temperature of 9.4°C, highs around 12.1°C and lows around 6.9°C November is very cold with an average temperature of 4.3°C, highs around 5.9°C and lows around 2.5°C December is freezing with an average temperature of -0.1°C, highs around 1.5°C and lows around -1.8°C","Riga is a travel destination in Latvia. It is located in the europe region. Charming cobblestone streets, vibrant markets, and a blend of medieval and Art Nouveau architecture create a captivating and cozy atmosphere for exploration. It is especially associated with culture, nightlife, cuisine, urban. This destination has a cool to mild climate with strong seasonal variation. The annual average temperature is 9.1°C, with monthly averages ranging from -0.6°C to 19.2°C. January is freezing with an average temperature of -0.6°C, highs around 1.2°C and lows around -2.5°C February is very cold with an average temperature of 0.3°C, highs around 2.4°C and lows around -1.8°C March is very cold with an average temperature of 3.8°C, highs around 6.5°C and lows around 1.2°C April is very cold with an average temperature of 7.6°C, highs around 11.5°C and lows around 3.9°C May is cool with an average temperature of 12.6°C, highs around 16.5°C and lows around 8.4°C June is mild with an average temperature of 19.2°C, highs around 23.1°C and lows around 15.0°C July is mild with an average temperature of 19.2°C, highs around 22.5°C and lows around 15.6°C August is mild with an average temperature of 19.1°C, highs around 22.7°C and lows around 15.5°C September is cool with an average temperature of 14.7°C, highs around 18.2°C and lows around 11.5°C October is cool with an average temperature of 9.4°C, highs around 12.1°C and lows around 6.9°C November is very cold with an average temperature of 4.3°C, highs around 5.9°C and lows around 2.5°C December is freezing with an average temperature of -0.1°C, highs around 1.5°C and lows around -1.8°C"
05b02046-7947-45a4-a9f6-39f043575a81,Portland,United States,north_america,45.5202471,-122.674194,"Quirky neighborhoods, lush green parks, and a thriving food scene create an inviting atmosphere filled with creativity and a laid-back vibe.",13.1,22.2,5.6,16.6,cool to mild climate,moderate seasonal variation,August,"March, April, October, November","January, February, December",Mid-range,4,3,4,2,3,4,4,4,3,"culture, nature, cuisine, wellness, urban","This destination has a cool to mild climate with moderate seasonal variation. The annual average temperature is 13.1°C, with monthly averages ranging from 5.6°C to 22.2°C. January is very cold with an average temperature of 5.6°C, highs around 8.8°C and lows around 2.7°C February is very cold with an average temperature of 6.2°C, highs around 10.1°C and lows around 2.6°C March is cool with an average temperature of 8.8°C, highs around 13.7°C and lows around 4.4°C April is cool with an average temperature of 11.7°C, highs around 17.1°C and lows around 6.8°C May is mild with an average temperature of 15.7°C, highs around 21.6°C and lows around 10.5°C June is mild with an average temperature of 18.9°C, highs around 25.2°C and lows around 13.3°C July is mild with an average temperature of 21.9°C, highs around 29.0°C and lows around 15.6°C August is warm with an average temperature of 22.2°C, highs around 29.3°C and lows around 16.0°C September is mild with an average temperature of 18.6°C, highs around 24.7°C and lows around 13.1°C October is cool with an average temperature of 13.5°C, highs around 18.6°C and lows around 8.8°C November is cool with an average temperature of 8.7°C, highs around 12.1°C and lows around 5.3°C December is very cold with an average temperature of 5.7°C, highs around 8.5°C and lows around 2.9°C","Portland is a travel destination in United States. It is located in the north_america region. Quirky neighborhoods, lush green parks, and a thriving food scene create an inviting atmosphere filled with creativity and a laid-back vibe. It is especially associated with culture, nature, cuisine, wellness, urban. This destination has a cool to mild climate with moderate seasonal variation. The annual average temperature is 13.1°C, with monthly averages ranging from 5.6°C to 22.2°C. January is very cold with an average temperature of 5.6°C, highs around 8.8°C and lows around 2.7°C February is very cold with an average temperature of 6.2°C, highs around 10.1°C and lows around 2.6°C March is cool with an average temperature of 8.8°C, highs around 13.7°C and lows around 4.4°C April is cool with an average temperature of 11.7°C, highs around 17.1°C and lows around 6.8°C May is mild with an average temperature of 15.7°C, highs around 21.6°C and lows around 10.5°C June is mild with an average temperature of 18.9°C, highs around 25.2°C and lows around 13.3°C July is mild with an average temperature of 21.9°C, highs around 29.0°C and lows around 15.6°C August is warm with an average temperature of 22.2°C, highs around 29.3°C and lows around 16.0°C September is mild with an average temperature of 18.6°C, highs around 24.7°C and lows around 13.1°C October is cool with an average temperature of 13.5°C, highs around 18.6°C and lows around 8.8°C November is cool with an average temperature of 8.7°C, highs around 12.1°C and lows around 5.3°C December is very cold with an average temperature of 5.7°C, highs around 8.5°C and lows around 2.9°C"
